Group;Question Label;Topic Label;Year;Akse;Ordforklaring;Antpers;Farveskala;Gennemsnit;Score (Indekseret score) (gennemsnit) (label);Score (Indekseret score) (gennemsnit);Score (Indekseret score);Score
Mænd;Bærer eller løfter mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der bærer eller løfter mindst 1/4 af arbejdstiden (svarkategori 3-6).";16701;-8,972824210;;;;34,476381106;34,476381106
Kvinder, 55 - 64 år;Typiske løft på 30 kg eller derover;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du typisk mindst 30 kg?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%) med et typisk løft på mindst 30 kg (svarkategori 2-6).";5630;-2,105175128;;;;4,100662015;4,100662015
Kvinder, 55 - 64 år;Typiske løft på 16 kg eller derover;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du typisk mindst 16 kg?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%) med et typisk løft i arbejdstiden på mindst 16 kg (svarkategori 2-6).";5630;28,825457293;;;;6,757551723;6,757551723
Kvinder, 55 - 64 år;Skubber eller trækker mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid skubber eller trækker du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der skubber eller trækker mindst 1/4 af arbejdstiden (svarkategori 3-6).";5664;10,046982686;;;;18,407707640;18,407707640
Kvinder, 55 - 64 år;Bærer eller løfter mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der bærer eller løfter mindst 1/4 af arbejdstiden (svarkategori 3-6).";5661;16,970313083;;;;24,311181446;24,311181446
Kvinder, 45 - 54 år;Typiske løft på 30 kg eller derover;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du typisk mindst 30 kg?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%) med et typisk løft på mindst 30 kg (svarkategori 2-6).";6451;25,223336423;;;;2,902521734;2,902521734
Kvinder, 45 - 54 år;Typiske løft på 16 kg eller derover;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du typisk mindst 16 kg?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%) med et typisk løft i arbejdstiden på mindst 16 kg (svarkategori 2-6).";6451;33,883435366;;;;5,907168440;5,907168440
Kvinder, 45 - 54 år;Skubber eller trækker mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid skubber eller trækker du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der skubber eller trækker mindst 1/4 af arbejdstiden (svarkategori 3-6).";6489;18,869341014;;;;16,225120599;16,225120599
Kvinder, 45 - 54 år;Bærer eller løfter mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der bærer eller løfter mindst 1/4 af arbejdstiden (svarkategori 3-6).";6484;21,581511551;;;;22,504393293;22,504393293
Kvinder, 35 - 44 år;Typiske løft på 30 kg eller derover;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du typisk mindst 30 kg?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%) med et typisk løft på mindst 30 kg (svarkategori 2-6).";4324;11,488260218;;;;3,504696793;3,504696793
Kvinder, 35 - 44 år;Typiske løft på 16 kg eller derover;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du typisk mindst 16 kg?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%) med et typisk løft i arbejdstiden på mindst 16 kg (svarkategori 2-6).";4324;29,427112289;;;;6,656397201;6,656397201
Kvinder, 35 - 44 år;Skubber eller trækker mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid skubber eller trækker du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der skubber eller trækker mindst 1/4 af arbejdstiden (svarkategori 3-6).";4351;17,168231792;;;;16,645962601;16,645962601
Kvinder, 35 - 44 år;Bærer eller løfter mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der bærer eller løfter mindst 1/4 af arbejdstiden (svarkategori 3-6).";4345;16,170650785;;;;24,624510047;24,624510047
Kvinder, 25 - 34 år;Typiske løft på 30 kg eller derover;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du typisk mindst 30 kg?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%) med et typisk løft på mindst 30 kg (svarkategori 2-6).";2338;-2,779599345;;;;4,130230212;4,130230212
Kvinder, 25 - 34 år;Typiske løft på 16 kg eller derover;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du typisk mindst 16 kg?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%) med et typisk løft i arbejdstiden på mindst 16 kg (svarkategori 2-6).";2338;17,918112768;;;;8,591372137;8,591372137
Kvinder, 25 - 34 år;Skubber eller trækker mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid skubber eller trækker du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der skubber eller trækker mindst 1/4 af arbejdstiden (svarkategori 3-6).";2355;-1,255055581;;;;21,203749396;21,203749396
Kvinder, 25 - 34 år;Bærer eller løfter mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der bærer eller løfter mindst 1/4 af arbejdstiden (svarkategori 3-6).";2358;5,527665041;;;;28,794710199;28,794710199
Kvinder, 18 - 24 år;Typiske løft på 30 kg eller derover;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du typisk mindst 30 kg?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%) med et typisk løft på mindst 30 kg (svarkategori 2-6).";667;0,199955909;;;;3,999600150;3,999600150
Kvinder, 18 - 24 år;Typiske løft på 16 kg eller derover;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du typisk mindst 16 kg?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%) med et typisk løft i arbejdstiden på mindst 16 kg (svarkategori 2-6).";667;-3,237967580;;;;12,148282981;12,148282981
Kvinder, 18 - 24 år;Skubber eller trækker mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid skubber eller trækker du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der skubber eller trækker mindst 1/4 af arbejdstiden (svarkategori 3-6).";670;-35,714047836;;;;29,728652508;29,728652508
Kvinder, 18 - 24 år;Bærer eller løfter mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der bærer eller løfter mindst 1/4 af arbejdstiden (svarkategori 3-6).";671;-61,422475352;;;;55,027526095;55,027526095
Kvinder;Typiske løft på 30 kg eller derover;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du typisk mindst 30 kg?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%) med et typisk løft på mindst 30 kg (svarkategori 2-6).";19410;8,981089557;;;;3,614616507;3,614616507
Kvinder;Typiske løft på 16 kg eller derover;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du typisk mindst 16 kg?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%) med et typisk løft i arbejdstiden på mindst 16 kg (svarkategori 2-6).";19410;25,492001198;;;;7,317996093;7,317996093
Kvinder;Skubber eller trækker mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid skubber eller trækker du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der skubber eller trækker mindst 1/4 af arbejdstiden (svarkategori 3-6).";19529;8,083096147;;;;18,893558833;18,893558833
Kvinder;Bærer eller løfter mindst 1/4 af tiden;Løft, skub eller træk af byrder;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid bærer eller løfter du?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der bærer eller løfter mindst 1/4 af arbejdstiden (svarkategori 3-6).";19519;8,972824210;;;;27,444806738;27,444806738
Mænd, 55 - 64 år;Vitalitet;Mentalt helbred;2018;Score;"Spørgsmål: En samlet score for vitalitet

-0-100

Scoren er beregnet som et gennemsnit af tre spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere vitalitet.";5123;48,956143374;;;;65,768592661;65,768592661
Mænd, 55 - 64 år;Mental sundhed;Mentalt helbred;2018;Score;"Spørgsmål: Samlet score for mental sundhed

-0-100

Scoren er beregnet som et gennemsnit af fire spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere mental sundhed.";5123;43,840438490;;;;83,438473838;83,438473838
Mænd, 45 - 54 år;Vitalitet;Mentalt helbred;2018;Score;"Spørgsmål: En samlet score for vitalitet

-0-100

Scoren er beregnet som et gennemsnit af tre spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere vitalitet.";5414;30,839898235;;;;64,281821463;64,281821463
Mænd, 45 - 54 år;Mental sundhed;Mentalt helbred;2018;Score;"Spørgsmål: Samlet score for mental sundhed

-0-100

Scoren er beregnet som et gennemsnit af fire spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere mental sundhed.";5417;25,026156037;;;;81,362203004;81,362203004
Mænd, 35 - 44 år;Vitalitet;Mentalt helbred;2018;Score;"Spørgsmål: En samlet score for vitalitet

-0-100

Scoren er beregnet som et gennemsnit af tre spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere vitalitet.";3552;3,610206443;;;;62,047124307;62,047124307
Mænd, 35 - 44 år;Mental sundhed;Mentalt helbred;2018;Score;"Spørgsmål: Samlet score for mental sundhed

-0-100

Scoren er beregnet som et gennemsnit af fire spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere mental sundhed.";3554;-0,119842717;;;;78,587188655;78,587188655
Mænd, 25 - 34 år;Vitalitet;Mentalt helbred;2018;Score;"Spørgsmål: En samlet score for vitalitet

-0-100

Scoren er beregnet som et gennemsnit af tre spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere vitalitet.";1922;13,562367042;;;;62,863882174;62,863882174
Mænd, 25 - 34 år;Mental sundhed;Mentalt helbred;2018;Score;"Spørgsmål: Samlet score for mental sundhed

-0-100

Scoren er beregnet som et gennemsnit af fire spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere mental sundhed.";1925;-17,095466878;;;;76,713824979;76,713824979
Mænd, 18 - 24 år;Vitalitet;Mentalt helbred;2018;Score;"Spørgsmål: En samlet score for vitalitet

-0-100

Scoren er beregnet som et gennemsnit af tre spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere vitalitet.";615;38,577503589;;;;64,916834331;64,916834331
Mænd, 18 - 24 år;Mental sundhed;Mentalt helbred;2018;Score;"Spørgsmål: Samlet score for mental sundhed

-0-100

Scoren er beregnet som et gennemsnit af fire spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere mental sundhed.";613;-20,322296712;;;;76,357724624;76,357724624
Mænd;Vitalitet;Mentalt helbred;2018;Score;"Spørgsmål: En samlet score for vitalitet

-0-100

Scoren er beregnet som et gennemsnit af tre spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere vitalitet.";16626;25,027150444;;;;63,804778570;63,804778570
Mænd;Mental sundhed;Mentalt helbred;2018;Score;"Spørgsmål: Samlet score for mental sundhed

-0-100

Scoren er beregnet som et gennemsnit af fire spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere mental sundhed.";16632;9,612595093;;;;79,661222534;79,661222534
Kvinder, 55 - 64 år;Vitalitet;Mentalt helbred;2018;Score;"Spørgsmål: En samlet score for vitalitet

-0-100

Scoren er beregnet som et gennemsnit af tre spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere vitalitet.";5644;-5,223167154;;;;61,322183496;61,322183496
Kvinder, 55 - 64 år;Mental sundhed;Mentalt helbred;2018;Score;"Spørgsmål: Samlet score for mental sundhed

-0-100

Scoren er beregnet som et gennemsnit af fire spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere mental sundhed.";5648;17,133073625;;;;80,491153213;80,491153213
Kvinder, 45 - 54 år;Vitalitet;Mentalt helbred;2018;Score;"Spørgsmål: En samlet score for vitalitet

-0-100

Scoren er beregnet som et gennemsnit af tre spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere vitalitet.";6474;-18,318511817;;;;60,247469552;60,247469552
Kvinder, 45 - 54 år;Mental sundhed;Mentalt helbred;2018;Score;"Spørgsmål: Samlet score for mental sundhed

-0-100

Scoren er beregnet som et gennemsnit af fire spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere mental sundhed.";6475;4,863040852;;;;79,137080251;79,137080251
Kvinder, 35 - 44 år;Vitalitet;Mentalt helbred;2018;Score;"Spørgsmål: En samlet score for vitalitet

-0-100

Scoren er beregnet som et gennemsnit af tre spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere vitalitet.";4319;-21,418082305;;;;59,993092770;59,993092770
Kvinder, 35 - 44 år;Mental sundhed;Mentalt helbred;2018;Score;"Spørgsmål: Samlet score for mental sundhed

-0-100

Scoren er beregnet som et gennemsnit af fire spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere mental sundhed.";4321;-7,364485363;;;;77,787698147;77,787698147
Kvinder, 25 - 34 år;Vitalitet;Mentalt helbred;2018;Score;"Spørgsmål: En samlet score for vitalitet

-0-100

Scoren er beregnet som et gennemsnit af tre spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere vitalitet.";2337;-51,043856626;;;;57,561752962;57,561752962
Kvinder, 25 - 34 år;Mental sundhed;Mentalt helbred;2018;Score;"Spørgsmål: Samlet score for mental sundhed

-0-100

Scoren er beregnet som et gennemsnit af fire spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere mental sundhed.";2338;-40,352938268;;;;74,147221144;74,147221144
Kvinder, 18 - 24 år;Vitalitet;Mentalt helbred;2018;Score;"Spørgsmål: En samlet score for vitalitet

-0-100

Scoren er beregnet som et gennemsnit af tre spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere vitalitet.";663;-44,827815139;;;;58,071893523;58,071893523
Kvinder, 18 - 24 år;Mental sundhed;Mentalt helbred;2018;Score;"Spørgsmål: Samlet score for mental sundhed

-0-100

Scoren er beregnet som et gennemsnit af fire spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere mental sundhed.";662;-56,159561510;;;;72,402863851;72,402863851
Kvinder;Vitalitet;Mentalt helbred;2018;Score;"Spørgsmål: En samlet score for vitalitet

-0-100

Scoren er beregnet som et gennemsnit af tre spørgsmål. Ved hvert spørgsmål er der seks svarkategorier, der hver angiver en score mellem 0 og 100. Jo højere score desto højere vitalitet.";19437;-25,027150444;;;;59,696902333;59,696902333
